指标,角色,问题,问题类型,展示方式,小程序跳转页面名称,小程序跳转页面路径,PC端跳转页面名称,PC端跳转页面路径,主题,意图识别场景,意图识别场景流程,意图识别场景参数
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，哪些婴儿用品商品销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年至今，婴儿用品品类中哪5个商品销售最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，哪些婴儿用品商品销售业绩最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年度，婴儿用品品类中哪5个商品销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，哪些婴儿用品商品销售收入最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年至今，婴儿用品品类中哪些商品销售业绩最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，哪5个婴儿用品商品销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年度，哪些婴儿用品商品销售最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，哪些婴儿用品商品销售额排名前五？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年度，哪5个婴儿用品商品销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，婴儿用品品类中哪些商品销售收入最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年至今，哪些婴儿用品商品销售业绩最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，婴儿用品品类中哪5个商品销售最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年度，哪些婴儿用品商品销售额排名前五？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，婴儿用品品类中哪5个商品销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年至今，哪些婴儿用品商品销售收入最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",今年，婴儿用品品类中哪些商品销售业绩最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,采购【总部】,营销【总部】",本年度，哪5个婴儿用品商品销售最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区销售额最高的5个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售最好的5个商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，哪5个商品在华南区的销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度至今，华南区的销售冠军商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区的销售额Top5商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区的销售额最高的5个商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区哪5个商品的销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年至今，华南区销售最佳的5个商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，哪5个商品在华南区的销售业绩最好？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售Top5商品都有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区最畅销的5个商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区的销售额最高的5个商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，哪些商品在华南区的销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区的销售排行前五的商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区的销售业绩最好的5个商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区的销售前五的商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售额最高的5个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区哪些商品的销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区的销售排行榜前五的商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区最热销的5个商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区的销售排行前五商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区的销售额前五的商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区的销售业绩前五的商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，哪些商品在华南区的销售额排行前五？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，在华南区销售表现最好的5个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区的销售业绩最佳的5个商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区的销售额排行前五商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区销售额最高的前五商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售额排行前五的商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区销售额表现最好的5个商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区销售额排名前五的商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，哪五个商品在华南区销售额最高？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区销售额最好的五个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区的销售额前五名商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区销售业绩最佳的五个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，哪些商品在华南区销售额排名前五？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区销售额前五的商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售业绩排名前五的商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区的销售额排行前五名商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售最佳的五个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区销售额最高的五个商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售额最高的五个商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区销售业绩排名前五的商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售额排行前五的商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区销售业绩最好的五个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售额最好的五个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年，华南区销售额最高的五个商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售业绩最高的五个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",今年至今，华南区销售业绩排名前五的商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",本年度，华南区销售额排名前五的商品是哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,采购【门店】",今年至今，深圳XXX路店销售额最高的5个商品是什么？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,采购【门店】",本年度，深圳XXX路店销售最好的5个商品有哪些？,排名类,表格,,,,,销售,TO_SQL,Agent,agent-b49fe2e8b0464d668a0f9
